eid,labels
877463,1;1;1
1299854,1;1;6
1103248,1;4;1
742803,3;1;1
1103253,2;1;1
21911,1;2;1
21912,1;2;1
1103258,2;1;1
152987,1;4;3
742815,1;1;1
1103266,6;1;6
152997,1;4;3
1103272,1;1;1
1267119,2;1;1
87473,2;3;1
21948,1;1;1
21949,1;1;1
763460,1;1;1
1267140,1;1;1
1267142,2;1;2
1299911,2;1;1;3;3
87497,1;4;1
1266442,1;1;1
87501,1;1;1
316879,1;1;1
87505,1;1;1
316887,1;1;1
1270693,6;1;2
415200,1;1;1
87521,3;1;1
87522,1;1;1
1267171,2;1;1
1267173,1;1;1
151308,1;1;1
1267175,1;1;1
276732,1;1;2
316913,1;1;1
153078,1;1;1
153079,1;1;1
153084,1;4;2
1267197,1;2;1
87550,1;1;1
153088,1;4;3
873985,1;1;1
873986,1;1;3
87555,1;6;1
873991,1;1;1
742924,1;1;2
1103378,1;2;4
948483,3;1;4
22036,2;6;1
742937,1;1;1
1267226,2;1;1
153117,1;1;4
153118,1;1;4
1267231,1;1;1
775712,4;1;1
1267234,1;1;1
87590,1;1;2
775720,4;4;4
775721,4;4;4
87595,1;1;1
87596,3;1;1
415277,1;1;1
415279,1;1;1
874032,4;4;4
1005106,1;1;6
1005108,1;1;6
874040,1;1;1
1136185,1;2;1
775738,2;4;4
874043,2;1;1
775740,2;4;4
1103421,1;1;1
151136,1;1;1
153155,1;1;1
153158,1;1;1
1103432,4;4;4
1270711,1;1;1
1103436,1;2;1
151138,1;1;1
317011,1;1;1
874068,1;1;1
22103,1;1;1
1103453,1;1;1
874079,1;1;1
775777,4;1;1
317028,1;1;1
1103461,1;1;1
317032,1;2;1
874090,1;1;2
317035,1;2;1
874093,1;1;1
743022,1;1;1
415347,2;1;6
317045,1;1;1
30044,1;1;1
22135,6;6;1
153209,1;3;4
22138,1;1;1
1103483,1;1;1
22140,1;1;1
22142,1;1;2
1103487,1;6;1
874116,1;1;1
153221,1;3;4
874121,2;1;1
22155,1;1;1
775821,4;4;4
153235,1;1;1
151150,1;1;1
743069,1;1;1
743071,1;1;1
743076,1;1;1
153253,1;1;1
743085,1;1;1
153262,1;2;2
882973,3;1;1
874165,1;1;1
153275,6;3;1
22205,1;1;1
22208,6;6;1
1029675,6;1;1
153282,1;1;1
724598,1;1;1
87751,1;1;1
808656,4;1;1
808657,4;1;1
1270735,1;1;1
2002559,2;1;1
317186,1;3;1
317189,3;4;4
317190,1;2;1
317191,1;3;1
22282,1;1;2
22284,1;1;2
317199,1;1;1
874264,1;1;1
317211,3;4;4
91098,1;1;3
743211,2;4;1
808749,2;1;2
317233,3;4;4
874290,1;2;1
31027,2;1;1
317241,3;4;4
724618,1;1;1
350034,1;1;1
317269,1;1;1
415574,4;1;1
415577,6;1;1
317274,3;4;2
317275,1;1;1
415580,6;1;1
31034,1;1;6
87903,1;2;1
743264,5;1;1
743269,4;1;1
874343,1;1;1
743276,1;1;1
350062,4;1;1
415602,1;1;1
433380,1;1;1
415604,1;1;1
415605,1;1;1
415607,2;1;1
742714,1;1;1
415612,1;1;2
1303530,3;2;2
317310,1;1;1
317311,1;2;1
317325,2;6;2
317326,2;6;2
907157,1;1;1
874391,1;1;1
1103772,1;1;1
874398,1;1;1
877552,1;2;1
1103778,1;1;1
52891,1;1;1
22445,1;2;4
22446,1;1;4
87984,1;2;1
87985,1;1;1
1057779,2;1;1
874422,1;1;1
317369,2;1;1
874432,1;1;1
317377,1;1;1
415683,1;1;1
415684,1;1;1
88006,1;1;1
874440,4;4;4
874441,2;1;1;1;1
874442,2;1;1;1;1
874443,2;1;1
22477,1;1;1
743375,1;1;1
1127716,1;1;1
874457,1;1;1
874458,1;2;1
874461,1;2;1
317410,1;1;1
317411,2;1;1
1103846,1;2;1
1103847,1;3;1
1103848,1;3;1
317418,6;1;1
1267696,1;3;4
20136,1;1;1
227667,1;1;1
1103862,1;1;1
20137,1;1;1
874494,1;6;6
55295,1;2;1
743424,1;2;1
1267713,4;6;4;4;4
1267714,4;6;4;4;4
1103876,1;3;3
415749,4;4;2
415750,4;4;2
55308,1;1;2
55309,1;1;2
55312,1;1;1
1267729,1;1;6
1103890,1;1;1
808980,1;1;2
1103893,1;3;1
743447,1;2;1
1103896,1;1;6
808986,1;6;1
55324,2;2;1
743454,1;1;1
1103904,1;1;1
350243,1;1;1
907300,1;4;2
907301,1;4;2
350246,1;1;1
874535,2;1;1
284714,1;1;3
1103916,2;4;4
350253,1;1;1
874544,1;1;1
320520,3;1;2
874546,1;2;1
55349,1;1;2
55351,1;1;2
776252,3;3;4
350269,1;1;1
776254,3;1;4
776255,3;1;4
841792,2;1;2
415809,1;6;6
841795,2;1;2
415816,2;3;1
415817,1;2;4
874580,1;1;1
1103957,1;1;4
1103959,1;1;6
1103961,1;1;4
151226,1;1;1
720899,1;1;1
773819,1;1;1
899430,1;1;1
1103976,1;1;1
773820,6;1;1
899431,1;1;1
874604,1;1;2
88175,1;1;1
88176,1;1;1
743537,1;1;1
317554,1;1;1
1103987,1;1;1
88180,1;1;1
1103990,1;1;1
88184,1;1;1
1103994,1;1;1
919486,2;3;3
1071242,1;2;1
55435,2;1;1
1071245,1;2;1
1071246,1;2;1
317587,2;1;1
88212,1;1;1
88213,1;1;1
874647,2;1;1
1300633,2;5;1
162159,2;1;1
88220,1;1;1
415902,1;1;1
415903,1;1;1
88226,1;1;4
451611,1;2;1
88228,1;1;4
1300645,2;5;1
1104040,1;1;2
22697,1;1;1
743597,1;2;1
1104047,4;1;1
743600,1;1;1
743601,1;1;1
764547,1;1;1
415929,1;2;1
743610,2;1;1
1267899,1;3;4
55484,1;1;1
1104064,6;1;2
1104066,4;1;2
874692,2;1;4
55494,2;1;1
55503,1;1;1
284880,1;1;1
1104085,1;1;1;1;2
162169,1;1;1
1104088,1;1;1;1;2
284891,1;1;1
1104092,1;1;1;1;2
1104094,1;1;1;1;2
1104097,1;1;2
874724,1;1;1
1104102,6;1;1
1267944,2;1;1
107559,1;1;2
350448,2;1;1
874739,1;1;1
1267960,1;1;1
284921,1;1;3
874746,1;1;1
1267963,1;1;1
415996,4;4;4
1305750,3;1;1
1300735,1;1;1
416000,2;1;1
55554,1;1;1
1104131,3;1;1
31105,4;2;1
809225,3;4;2
809226,3;4;4
809227,3;3;2
809228,3;3;4
1276290,4;3;3
416016,4;4;4
874772,1;1;1
416021,4;4;4
1235224,1;1;1
874779,1;1;1
776479,1;1;1
776481,1;1;1
55591,1;1;3
1104168,1;1;1
1104169,1;1;1
1104170,1;1;1
55600,1;1;1
1104177,1;1;1
1300786,1;1;1
416051,4;4;2
1300789,1;1;1
284982,1;6;1
317751,1;1;1;1;1
317752,2;3;2
284985,1;4;3
416058,2;1;1
416059,2;1;6
1136956,1;1;1
1300798,1;1;1
284991,1;4;3
1104192,1;1;1
1104193,1;1;1
1104195,1;1;1
1104196,1;1;1
1104197,1;1;1
284998,1;1;3
2002657,4;4;4
1104200,1;1;1
1104201,1;1;1
55627,1;6;2
809292,1;1;2
809293,1;1;2
55631,1;1;1
416080,3;4;3
285010,1;1;3
282339,4;6;4
1104213,1;1;1
1104216,1;6;1
1300829,3;1;1
809311,2;1;1
809313,2;1;1
416098,1;2;1
899853,1;1;1
809317,6;1;1
416105,1;1;1
317802,2;1;1
416109,5;1;1
55663,1;1;1
1104240,1;2;1
416113,6;1;6
416114,1;1;1
416115,6;1;6
416116,1;1;2
416117,1;1;1
1104246,4;3;6
1104249,1;1;1
1104251,1;1;1
1104252,1;1;1
776573,2;1;1
1144267,1;1;1
1104256,1;1;1
1104257,1;3;1
1300867,1;1;2
55685,1;2;1
1104262,1;1;2
1104263,1;2;2
55320,1;6;1
88471,5;2;1
1120263,1;2;1
88473,5;1;1
88474,5;1;1
1104286,1;1;1
776607,1;1;1
1104288,1;1;1
1104289,1;1;1
1104291,1;1;1
1104294,1;4;1
1104295,1;1;1
416169,5;2;1
416170,5;3;1
1104300,1;3;1
776621,1;1;1
776622,1;1;1
743855,1;1;1
416180,1;1;1
416183,1;1;1
285112,1;1;1
104422,1;1;1
55739,6;1;1
55740,1;1;1
416190,1;1;1
55745,3;1;1
55746,3;1;1
1104332,3;2;3
416206,1;3;1
1300944,1;1;2
285137,1;1;1
416211,1;2;1
285140,1;1;1
1300954,3;1;1
416226,1;1;2
1104356,3;1;1
55781,1;1;1
320593,1;1;1
1300969,1;6;6
416249,1;1;1
350714,1;1;1
1300987,1;3;4
350716,1;1;2
416254,3;4;4
1137151,1;1;1
743937,2;2;1;1;1
743940,1;1;1;1;1
317969,1;1;1
1134339,4;4;1
285206,2;4;4
416281,1;1;1
809498,1;1;1
809501,4;4;4
809502,4;4;4
416288,1;1;1
416289,1;1;2
743977,1;2;1
743978,1;3;1
416301,1;1;1
88622,1;1;1
88623,1;1;1
88624,1;1;1
88626,3;1;1
88629,3;1;1
88630,1;2;1
88631,3;2;4
88632,1;2;1
809536,1;1;1
809537,1;1;1
1301060,1;1;1
1301064,1;1;1
285257,4;4;4
285259,1;1;1
285261,2;4;4
285262,4;4;4
285264,1;4;3
416337,6;4;3
842323,4;4;4
1301081,1;1;1
888591,1;1;1
796204,1;1;1
1301088,1;1;1
285286,4;4;4
285290,1;1;1
88686,1;1;1
1188968,1;1;1
285298,1;1;1
1268340,1;1;1
88694,1;1;1
88696,1;1;1
244159,1;1;1
744060,1;1;1
285313,1;1;1
285315,1;1;1
285317,4;4;4
842375,4;4;1
842376,4;4;2
1270847,3;1;6
416396,1;1;1
416402,1;1;1
1291579,1;1;1
842397,1;1;1
163351,1;1;2
416428,2;1;1
954141,1;2;1
1268401,1;1;1
1301178,2;1;1;1;1;2
1301179,2;1;1;1;1;2
1301180,1;3;1
1301184,1;2;1
285377,4;4;4
154309,4;4;1
318151,1;1;1
744136,5;1;1
318153,1;1;1
744138,1;1;2
88779,1;1;4
1301197,1;1;1
1301207,1;1;1
416476,1;1;1
1268446,1;1;1
416479,1;1;1
1301224,1;1;1
1301229,1;1;1
744174,1;2;1
1301232,1;2;1
1301234,1;1;1
1268473,6;1;1
88827,1;6;1
1268476,1;1;1
88829,1;6;1
88830,1;6;1
88831,1;6;1
842497,3;4;4
842498,1;4;4
950059,2;1;1
350987,2;1;1
416527,3;1;1
88853,1;2;1
416536,4;1;1
88857,1;2;1
88858,1;2;1
744220,1;1;1
730245,1;1;1
744226,1;1;1
809764,2;1;4
744230,1;2;1
744236,1;1;1
763477,4;4;4
744239,2;1;1
744240,1;1;1
744241,1;1;1
744242,1;1;1
744244,1;1;1
744246,1;1;1
809784,2;1;6
418957,1;2;1
1301330,3;4;3
56153,4;1;1
744293,2;1;3
744295,1;1;3
744296,1;1;4
56171,1;1;4;1;1
56172,1;1;4;1;1
56173,1;1;4;1;1
744304,1;1;6
744306,1;1;1
744310,1;1;1
416639,1;1;1
285569,1;2;1
1310136,1;1;1
809863,1;1;1
809866,1;1;1
162285,1;1;1
416667,1;1;1
285597,6;1;6
285598,6;1;6
285600,2;1;3
285601,1;1;4
744354,1;1;1
285605,4;1;2
744366,1;1;2
56239,1;1;1
744379,1;1;1
315210,1;1;1
416708,1;1;1
416716,1;3;1
416717,1;3;1
744412,1;1;1
744417,1;1;2
744418,1;1;1
5705,2;1;1
151381,4;4;4
151360,4;4;4
1118039,2;1;1
56341,1;1;1
56342,1;1;1
678935,3;4;4
89113,1;1;1
89114,2;1;1
56347,6;1;1
89116,1;1;1
89117,1;1;1
89118,2;1;1
89119,1;1;1
976048,4;4;3
89123,2;2;1
89124,2;3;1
416807,1;1;1
1301544,1;1;6
416809,1;1;1
89130,1;1;1
416812,1;1;1
1301549,1;2;3
1301552,1;1;6
744499,1;1;1
1301560,1;1;1
1301562,1;1;1
416836,1;1;1
56391,1;1;1
416847,4;4;3
416851,4;4;3
416852,4;4;3
416856,1;6;6
810073,4;4;1
416858,1;6;6
810076,4;4;4
703475,3;1;3
416872,1;1;1
416875,4;4;3
416876,1;1;1
842049,1;1;2
320701,1;2;1
2002792,1;1;2
810120,1;1;2
102252,2;1;1
1105036,1;1;1
1105040,1;1;1
810130,1;1;2
416917,1;1;1
416919,1;1;1
1254596,1;1;2
416926,4;4;3
416927,1;1;1
227867,1;1;1
1254598,1;1;2
416934,1;1;1
825684,1;1;1
416943,4;1;1
416947,4;1;1
976073,4;1;3
416953,1;1;2
744636,1;1;1
416961,1;1;2
416962,1;6;6
416964,1;1;1
1314678,1;1;2
56524,1;1;1
679119,1;1;1
416978,4;1;1
679124,1;1;1
1336526,1;2;2
89302,1;1;1
89303,1;1;1
89304,1;1;1
744675,1;1;1
679141,1;1;1
417001,4;1;4
417002,4;1;1
417005,4;1;2
417006,1;1;1
417014,1;3;1
744700,1;1;1
417021,4;1;2
810238,1;1;1
285962,4;1;2
744718,1;1;1
56593,1;1;1
417042,1;1;1
318740,1;1;1
318741,2;1;1
318742,1;1;1
318743,2;1;1
289943,1;1;1
908576,3;4;4
417059,1;3;1
417060,1;3;1
744741,2;1;3
908585,3;4;4
417066,1;6;6
744752,1;1;1
744753,1;1;1
744756,1;1;1
318777,2;2;1
810300,1;1;1
744773,1;1;1
417096,1;1;1
1105225,6;1;6
417098,2;1;1
286029,1;1;1
417102,2;1;1
31288,1;1;1
417106,1;1;1
286042,1;1;1
1105249,1;2;1
1105255,1;1;1
1105257,1;1;1
56682,1;1;2
417131,1;1;1
89452,1;2;1
417133,1;2;1
1105263,1;2;1
1105264,3;1;1
417144,1;1;1
1216404,1;1;1
417150,1;1;1
320498,1;2;1
1269130,1;1;1
417170,1;1;1
1269139,1;6;4
417174,1;1;1
1269144,2;1;1
1105308,1;1;1
417184,1;1;1
1242504,2;6;1
417187,1;1;1
1189105,2;2;6
1269162,1;1;1
1105330,2;4;2
1287411,1;1;1
1269181,1;1;2
1269182,1;1;2
1105354,2;1;6
107767,1;1;1
1105356,6;1;2
55356,1;1;1;1;1
679376,1;1;1
417235,1;1;1
417236,1;1;1
417237,1;1;1
417239,1;1;1
56797,1;1;2
56798,3;1;2
56801,1;1;1
56802,1;1;1
1105383,1;1;2
37899,1;1;1
417266,1;1;1
417267,1;6;1
1123583,3;1;1
417277,1;1;1
679427,2;1;1
31318,6;1;1
417288,1;1;6
417291,1;1;1
417292,1;1;1
56847,1;1;1
102318,2;1;1
320503,1;1;1
1287428,1;1;1
744994,1;1;1
1123593,1;1;1
102327,1;1;1
1072718,1;6;4
745045,4;1;4
1367641,1;1;2
1367642,1;1;3
745054,1;1;1
745066,4;4;4
135855,1;4;1
244330,1;1;3
1105546,1;2;1
1269388,4;1;1
810639,1;1;2
1269397,1;3;1
1105558,2;1;1
746048,1;1;1
286362,1;1;1
1105565,1;1;1
417443,6;6;1
810668,1;1;2
810669,1;1;2
1105582,2;1;1
1105583,1;1;1
57008,1;1;3
57009,1;1;3
810674,1;1;2
57011,1;1;2
1105594,1;1;1
1303840,4;1;2
57026,1;1;1
1105604,1;1;1
286406,1;1;1
1287457,1;1;1
102348,1;1;1
745169,1;1;1
58638,1;1;1
1105619,1;1;1
1105622,1;1;2
57048,1;1;1
1105626,1;1;1
810715,1;1;2
1105629,1;1;1
1102850,1;2;4
1269480,4;4;1
1105643,1;1;2
57073,1;1;1
1269496,1;3;1
88100,1;1;1
286464,5;1;1
1269508,1;1;6
1269509,4;1;1
1269510,1;2;2
1269512,2;1;1
57102,2;4;1
57103,2;4;1
286480,4;1;2
1079939,1;1;1
178823,6;1;2
57137,1;1;1
1269555,4;4;1
89915,1;1;1
286527,5;1;1
745284,1;1;2
745285,1;1;2
745286,1;1;2
1269581,2;1;2
745295,2;1;5
1269589,1;2;2
1269590,1;4;1
1269592,1;3;1
57178,2;1;1
57179,1;1;1
745312,1;1
745313,1;1;1
57186,2;1;1
1269616,2;1;1
745332,4;4;4
745333,4;4;4
745334,4;4;4
178837,6;1;3
417668,1;1;1
80534,1;1;1
1105823,4;3;2
417698,1;1;1
810917,1;1;2
810918,1;1;1
1105836,4;3;2
810925,1;1;1
417710,1;1;2
417712,1;1;2
417713,1;1;2
810930,1;1;2
1269684,1;1;1
1269687,1;1;1
417722,1;1;1
417728,1;1;1
417731,1;1;4
745413,1;1;2
899745,2;1;1
417739,1;1;3
1303885,1;2;2
1105872,1;1;2
1105875,1;1;2
417759,1;1;1
1058128,2;1;2
1269733,1;1;2
1269734,1;1;2
1123665,1;1;1
1269738,1;1;1
1269742,1;1;1
810992,1;1;1
810993,1;1;1
1269750,1;1;2
1335287,1;2;1
1269752,1;1;1
1335289,1;1;1
811002,1;1;1
1269757,1;1;1
1123670,1;1;2
1269766,2;1;1
286738,1;1;1
1105943,1;1;1
1105947,1;1;1
1105948,1;1;1
974878,2;1;2
1105951,1;2;1
974880,2;1;2
1105953,6;1;1
1323269,1;1;1
1105962,1;5;2
1105963,1;5;2
1105964,1;5;2
1105965,1;5;2
1105971,1;1;1
712762,1;1;1
1269820,1;1;1
1105982,1;1;1
909375,1;1;1
417857,1;3;3
909379,1;1;1
417860,1;4;3
1105992,1;1;1
417866,1;1;2
1276599,4;4;3
417868,1;1;3
909390,1;1;1
64184,1;1;1
1258894,1;1;1
417881,4;4;1
1106012,1;1;1
221277,2;1;1
1106015,4;4;4
417888,2;1;1
417890,2;1;1
899771,4;2;1
286822,2;2;4
286823,2;2;3
417896,1;2;1
417898,1;1;3
417900,1;2;1
417904,1;2;1
1106034,1;1;1
1106038,1;1;1
1106040,1;1;1
1216532,1;1;1
1106042,1;1;1
57469,1;1;1
221311,1;1;3
1106049,1;1;2
417922,1;1;1
712836,1;1;1
221319,1;1;3
286858,2;2;4
286859,2;2;3
57492,1;1;1
1106069,1;1;1
1106071,1;1;1
1106072,1;1;1
975004,1;1;1
286877,1;1;2
286880,2;1;2
975011,1;1;1
899782,1;1;5
1106089,6;1;2
286893,4;4;3
244146,1;1;1
221368,1;1;1
90299,2;3;1
1302716,1;1;1
1302723,1;2;4
1302725,1;2;1
975046,1;1;1
975050,1;1;1
975051,1;1;1
417996,1;1;1
417998,1;1;1
419819,1;1;1
1189241,1;1;1
57560,1;1;1
1269979,4;4;4;1;4
817872,1;1;1
221413,1;1;1
909546,1;1;1
909549,1;1;1
450804,2;3;1
909560,1;1;1
909561,1;1;1
1353087,4;4;4;3;4
1302781,1;2;1
418048,1;1;1
2002987,6;6;2
418055,1;1;1
221456,1;1;1
221457,1;1;1
221458,1;1;1
221462,1;1;3
1302808,1;1;4
1302809,1;2;2
1302810,1;2;4
1302811,1;1;4
319774,4;3;3
319775,4;3;3
418082,1;3;2
178908,1;1;1
975148,3;2;1
450864,1;2;1
1106225,1;1;1
975154,3;2;1
57657,1;1;1
418107,1;2;3
418108,3;1;1
418109,3;1;2
418113,3;4;2
1106246,4;3;2
1106248,4;3;2
1106250,4;3;2
745808,4;1;1
745813,4;1;1
418136,2;6;6
418138,2;4;6
418140,2;2;6
1302877,1;1;1
1302878,1;1;1
418143,1;2;2
1125785,1;1;1
418148,1;1;1
418149,1;2;5
1106279,3;1;3
418152,1;1;1
178919,2;4;1
418162,1;1;1
418163,1;2;1
418164,1;1;1
418165,1;2;1
123256,1;1;1
90490,3;1;1
1302908,1;2;4
90496,3;1;1
418178,1;2;1
418179,1;2;1
418181,1;2;1
418182,1;2;1
418183,1;1;1
418184,1;1;1
418188,6;6;6
90513,1;2;1
418195,3;1;6
418198,1;1;1
57752,1;1;6
418201,1;1;1
1270172,4;1;4
418205,1;1;6
418206,1;1;6
418207,2;4;4
418208,3;4;4
418209,3;4;4
1073570,6;4;1
1302947,1;1;1
1302948,1;1;1
1302950,1;1;6
162545,4;1;1
1302952,1;1;1
228082,2;1;1
57778,1;1;1
319933,1;1;1
745923,1;1;1
319940,1;1;1
319948,1;1;1
63028,1;1;1
319954,4;3;1
1302995,1;1;1
1302996,1;1;1
745941,3;1;4
745947,1;1;4
745951,4;1;4
745954,1;1;4
1106403,2;1;1
416321,6;4;3
975334,3;3;4
180871,1;1;1
423102,1;1;1
1107369,1;1;1
745980,2;3;1
319997,4;3;1
899840,1;1;2
745987,4;1;4
178945,2;1;1
47874,2;3;1
2003032,1;1;1
1276675,4;4;3
763311,4;4;4
123421,4;4;4
178949,1;4;1
123424,4;4;4
179766,3;4;2
57896,1;1;1
1303082,1;1;1
178951,2;1;1
1139245,1;1;1
975408,2;3;4
975415,1;2;1
1303100,4;1;1
1303104,4;1;1
1270340,1;1;1
1270341,1;1;1
228108,2;1;1
1270346,1;1;6
1139278,1;1;1
1139279,1;1;1
763320,1;1;1
899854,1;1;1
123480,1;1;1
123481,1;1;1
47887,2;4;1
1303132,1;3;2
1303133,1;3;2
451166,5;1;1
451167,1;1;1
123489,4;4;4
735169,1;1;1
123492,4;4;4
975462,1;2;1
2003047,1;1;1
975468,1;1;1
123504,1;1;1
123505,1;1;1
123506,1;1;1
123507,1;1;1
746100,4;1;1
123510,6;4;1
1303159,3;2;4
1303160,3;2;4
1073786,1;1;6
975485,3;4;4
57984,1;1;1
123528,1;1;1
123529,1;1;1
123530,1;1;1
123531,1;1;1
1123778,3;3;1
746129,1;2;2
1303187,1;1;1
1303189,2;1;1
763332,2;1;1
899867,4;6;6
123559,1;1;1
746153,2;1;1
2006338,1;4;1
58029,1;1;1
975535,1;1;1
123568,6;2;6
975541,1;1;1
123587,6;3;6
975564,2;4;4
1303245,1;1;1
1303246,3;1;1
730573,3;1;1
975571,2;4;4
320212,1;1;1
975575,1;4;3
90843,1;1;2
877277,1;1;1
320222,1;1;1
320223,5;2;1
877280,1;1;1
320225,6;2;1
320228,6;2;1
178987,2;1;1
975624,1;1;2
320266,1;1;1
1123617,1;2;1
1303313,6;1;1
451346,1;2;2
1303315,2;1;1
1270550,1;1;2
975640,5;3;4
320288,1;1;1
975649,1;1;2
1303330,1;3;1
1310201,1;4;1
975652,1;1;1
320293,1;1;1
90918,1;1;1
320296,1;1;1
1303337,1;1;1
877354,1;2;1
320299,1;1;1
90924,1;1;1
975666,5;3;4
58165,1;1;1
58166,1;1;1
877373,1;2;1
877374,1;2;1
90944,1;1;1
877380,1;1;1
320325,1;1;1
436207,1;1;1
746312,1;1;2
1303369,1;1;1
877393,1;3;2
1058275,1;1;1
418646,1;1;1
451423,1;1;1
1303392,1;1;1
1270627,3;1;2
1270629,3;1;2
877416,2;1;1
1282194,4;4;4
418671,1;1;1
1270641,1;4;1
418674,1;1;1
1314963,1;2;1
320372,1;1;1
418677,2;1;1
730601,1;1;1
418680,2;1;1
1270649,1;4;1
418682,1;1;1
1309503,1;1;1
1336189,1;1;1
277995,4;4;2
877446,6;1;2
877447,6;1;2
725144,1;1;1
877459,6;1;1
1303444,1;1;1
1303446,2;1;1
725145,1;1;1
877464,1;3;1
418719,1;1;1
1270691,6;1;2
1303461,2;3;1
1270694,6;1;1
877479,1;3;2
1270696,4;1;1
58282,1;1;1
418733,1;1;1
877486,1;3;1
1270705,3;1;1
1270706,4;1;1
501235,1;4;6
320436,3;4;2
877494,2;1;4
1303479,1;1;4
877501,1;1;1
1189365,1;3;2
1270722,6;1;1
1123830,1;1;1
58319,2;1;1
58320,1;1;1
1123832,1;1;1
1270742,1;1;1
1270745,1;1;1
1270746,1;1;1
1270747,1;1;1
1270751,1;1;1
1336288,1;2;4
418790,1;1;2
320488,1;1;1
1270761,1;1;1
1270762,1;1;1
320491,1;1;1
58348,2;1;1
1270765,1;1;1
320494,1;1;1
320495,1;1;1
320496,1;1;1
58354,1;1;1
877555,1;2;1
877556,1;2;1
37033,3;1;1
320505,1;1;1
1303560,1;1;1
320522,3;1;2
320523,1;2;1
1270810,1;1;1
1270811,1;1;1
418845,1;2;1
320542,1;1;1
418849,1;1;1
1270844,1;1;6
1270845,2;1;6
320574,1;3;1
320575,1;3;1
418880,2;2;1
418882,1;2;1
320581,1;1;1
435724,4;3;2
1270858,2;1;6
320591,1;1;1
774328,1;3;1
418906,1;1;1
1276776,4;4;3
320630,1;1;1
320631,1;2;3
320633,1;1;2
78732,1;4;3
320640,1;1;1
320641,1;1;1
320644,1;1;2
320645,1;2;1
320646,1;1;2
320648,1;1;1
418953,4;1;1
255117,1;2;1
418959,1;2;1
418963,1;2;1
320662,1;1;1
976026,4;4;3
320670,1;1;1
976039,4;4;3
418987,1;1;2
255148,1;2;1
910509,1;1;1
419357,1;1;1
255152,1;2;1
58548,1;1;1
58552,2;2;2
976058,4;1;3
921734,1;1;1
320700,1;2;1
757962,1;1;1
1107489,4;4;4
4300,2;1;1
320718,3;1;2
1270993,4;4;4
419031,1;1;2
75300,1;2;1
37071,3;1;1
244602,4;3;2
419038,1;1;1
1303775,2;1;1
91360,1;1;1
419045,1;1;3
419049,4;1;3
1303786,4;4;4
419064,1;6;1
91386,1;1;2
91389,1;1;2
419070,2;1;1
419071,3;1;1
419072,2;1;1
419081,1;1;1
419084,1;1;1
1309570,6;1;1
320782,1;2;1
419087,1;1;1
320793,1;2;1
419104,1;1;1
58657,1;1;1
1052891,1;1;2
419108,1;1;1
1271079,4;4;2
419115,1;1;1
1052893,3;1;6
58674,1;4;1
75315,1;1;1
1303861,4;2;1
1123892,1;1;1
1050530,1;1;1
419137,1;1;1
419139,1;1;1
1271109,1;1;1
58697,2;1;2
320842,1;1;1
320845,1;1;1
1303886,3;1;1
1303893,4;4;4
1303894,4;4;4
320857,1;1;1
1271130,4;4;3
1107294,1;1;2
435773,1;1;1
1107317,4;4;4
152930,2;1;1
1107320,4;4;4
2003179,1;1;1
91542,2;1;1
91545,2;1;1
779674,1;1;1
91547,2;1;1
1107358,1;1;1
779689,1;1;1
419244,2;1;1
255410,1;1;1
255413,1;1;1
1336761,1;1;2
419258,1;1;1
419262,1;3;1
1107392,1;1;1
1107393,4;4;5
419270,1;3;1
37111,1;1;1
976334,2;4;3
320987,1;2;2
320988,1;2;2
320990,1;1;1
320991,2;2;2
320995,2;1;3
1254993,4;4;3
321001,1;1;1
321006,4;1;4
321008,1;1;1
419320,1;1;1
321022,1;1;1
1304063,3;5;4
1304065,3;4;4
419335,1;1;1
1271304,1;1;1
419339,1;1;1
321036,1;1;1
1304082,1;1;1
321044,1;1;1
321048,1;1;1
1304091,4;3;4
419356,1;1;1
58909,1;1;6
58910,1;1;6
1304096,1;1;2
976417,2;2;1
1107495,4;4;4
419420,1;1;1
899962,1;1;2
416983,1;1;1
419381,1;1;1
91702,1;1;1
91703,1;1;1
1309620,3;1;1;1;1
1271355,6;1;1
1304124,1;1;2
151818,1;1;1
949173,2;1;1
1107528,1;1;1
889100,1;2;1
58954,1;1;1
1107531,1;1;1
436233,2;1;1
151822,1;2;4
58969,1;1;1
321116,1;1;3
58974,1;1;1
58975,1;1;1
321121,6;1;4
321122,1;1;1
321123,1;4;1
321124,1;1;1
1107558,4;4;5
1107559,4;4;4
321128,1;3;1
1107561,4;4;5
1350330,1;1;1
321131,1;3;1
1304173,1;1;1
1107566,1;1;1
1107560,4;4;5
321145,1;1;1
321150,1;3;1
1304193,6;4;6
321155,1;1;1
321156,1;1;1
779910,1;1;1
1304199,4;3;4
59019,1;1;1
419468,1;1;2
321170,1;1;1
419475,1;1;2
321184,2;3;1
321187,2;3;1
681636,1;1;1
1304229,1;4;1
321190,2;3;1
1304231,2;4;4
1310231,1;1;1
321198,1;4;1
1358792,1;1;1
321202,1;4;1
321205,6;3;1
59062,5;1;1
779962,1;1;1
1134879,6;1;6
1271491,1;1;1
790817,2;1;1
226740,1;1;1
321229,1;2;1
1271513,1;1;1
419548,1;1;1
419549,1;1;1
681701,2;2;1
321254,1;1;1
681703,1;1;1
419561,1;1;2
419565,1;1;1
976622,2;2;1
976624,1;1;1
976626,1;1;1
976629,2;4;3
59135,1;2;1
1350331,1;1;1
1107714,1;2;1
2003244,2;1;2
59152,1;1;1
419460,1;1;2
152546,1;1;1
681764,1;1;1
